25.0000000000 16.0000000000 68.6000000000 
27.4748737342 18.4748737342 67.6000000000 
27.4748737342 18.4748737342 69.6000000000 
25.0000000000 16.0000000000 67.6000000000 
#

25.0000000000 16.0000000000 68.6000000000 
24.0941962133 19.3806775209 67.6000000000 
24.0941962133 19.3806775209 69.6000000000 
25.0000000000 16.0000000000 67.6000000000 
#

25.0000000000 16.0000000000 68.6000000000 
21.6193224791 16.9058037867 67.6000000000 
21.6193224791 16.9058037867 69.6000000000 
25.0000000000 16.0000000000 67.6000000000 
#

25.0000000000 16.0000000000 68.6000000000 
22.5251262658 13.5251262658 67.6000000000 
22.5251262658 13.5251262658 69.6000000000 
25.0000000000 16.0000000000 67.6000000000 
#

25.0000000000 16.0000000000 68.6000000000 
25.9058037867 12.6193224791 67.6000000000 
25.9058037867 12.6193224791 69.6000000000 
25.0000000000 16.0000000000 67.6000000000 
#

25.0000000000 16.0000000000 68.6000000000 
28.3806775209 15.0941962133 67.6000000000 
28.3806775209 15.0941962133 69.6000000000 
25.0000000000 16.0000000000 67.6000000000 
#

25.0000000000 16.0000000000 68.6000000000 
27.4748737342 18.4748737342 67.6000000000 
27.4748737342 18.4748737342 69.6000000000 
25.0000000000 16.0000000000 67.6000000000 
#
